relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
882	1921	[!#1][CH2]C(=O)[NH][CH2][CH2][OH]	171.0	43.0	155773.0	30.0	0.9995321022709064	0.8242679484660834	0.8240963855421687	0.8507462686567164	0.7990654205607477	201.0
883	1922	[!#1][CH2]C(=O)[NH][CH2][CH2]S(=O)(=O)[OH]	204.0	27.0	155769.0	17.0	0.9997179794509573	0.9027353194087712	0.9026548672566371	0.9230769230769231	0.8831168831168831	221.0
884	1955	[!#1][CH2]C(=O)[NH2]	2197.0	593.0	152632.0	595.0	0.9923854451758463	0.7832964822029348	0.7871730562522393	0.78689111747851	0.7874551971326165	2792.0
885	1956	[!#1][CH2]C(=O)[OH]	9095.0	3048.0	139684.0	4190.0	0.9536076196824705	0.6909806120505775	0.7153531540034609	0.6846066992849078	0.7489911883389607	13285.0
886	1965	[!#1][CH2]C(=O)O[!#1]	4828.0	1804.0	146377.0	3008.0	0.9691572072274175	0.6538427193672053	0.6674039259054466	0.6161306789178153	0.7279855247285887	7836.0
887	1968	[!#1][CH2]C(=O)O[CH2][CH3]	235.0	171.0	155347.0	264.0	0.9972118422992367	0.52072638576791	0.5193370165745856	0.4709418837675351	0.5788177339901478	499.0
888	1970	[!#1][CH2]C(=O)O[CH3]	634.0	369.0	154358.0	656.0	0.9934302031188909	0.5541521303290761	0.5529873528129088	0.49147286821705427	0.6321036889332003	1290.0
889	1974	[!#1][CH2]c1[cH][cH][cH][cH][cH]1	6062.0	1358.0	147019.0	1578.0	0.9811815379093304	0.7952559919743365	0.8050464807436918	0.793455497382199	0.8169811320754717	7640.0
890	1988	[!#1][CH2]c1[cH][cH][cH]o1	117.0	21.0	155809.0	70.0	0.9994167302281162	0.7280541683124007	0.7199999999999999	0.6256684491978609	0.8478260869565217	187.0
891	1990	[!#1][CH2]c1[cH][cH]c([!#1])[cH][cH]1	3928.0	1253.0	148289.0	2547.0	0.9756436798554003	0.6659377043331647	0.6739876458476322	0.6066409266409266	0.7581547963713569	6475.0
892	1996	[!#1][CH2]c1[cH][cH]c(Cl)[cH][cH]1	148.0	211.0	155462.0	196.0	0.9973913099213547	0.41984195200903585	0.42105263157894735	0.43023255813953487	0.41225626740947074	344.0
893	2000	[!#1][CH2]c1[cH][cH]c(O[!#1])[cH][cH]1	519.0	341.0	154542.0	615.0	0.9938724626162534	0.5225568556572321	0.5205616850551655	0.4576719576719577	0.6034883720930233	1134.0
894	2001	[!#1][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1	292.0	179.0	155169.0	377.0	0.9964362857893692	0.5184832493480613	0.5122807017543859	0.43647234678624813	0.6199575371549894	669.0
895	2007	[!#1][CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12	2120.0	250.0	153317.0	330.0	0.9962824563989822	0.8779053966861317	0.8796680497925312	0.8653061224489796	0.8945147679324894	2450.0
896	2012	[!#1][CH2]Cl	854.0	253.0	154568.0	342.0	0.9961863130299903	0.7402844479928401	0.7416413373860182	0.7140468227424749	0.7714543812104788	1196.0
897	2013	[!#1][CH2]N([!#1])[CH2][!#1]	9145.0	2596.0	141443.0	2833.0	0.9652025099828865	0.7523276927528406	0.7711117669378978	0.7634830522624813	0.7788944723618091	11978.0
898	2015	[!#1][CH2]N([!#1])[CH2][CH3]	723.0	261.0	154432.0	601.0	0.9944749610619356	0.6307773410738076	0.6265164644714037	0.5460725075528701	0.7347560975609756	1324.0
899	2016	[!#1][CH2]N([!#1])[CH3]	3739.0	987.0	149336.0	1955.0	0.9811430805617336	0.7112818186203306	0.717658349328215	0.656656129258869	0.7911553110452815	5694.0
900	2018	[!#1][CH2]N([!#1])C(=O)[!#1]	5196.0	2475.0	145491.0	2855.0	0.9658370562182327	0.6432162426140404	0.6609846075562905	0.6453856663768476	0.677356276886977	8051.0
901	2020	[!#1][CH2]N([!#1])C(=O)[CH2]O[!#1]	108.0	19.0	155848.0	42.0	0.9996090169660998	0.7822952463757343	0.7797833935018051	0.72	0.8503937007874016	150.0
902	2028	[!#1][CH2]N([CH2][!#1])[CH2][!#1]	2292.0	1083.0	151500.0	1142.0	0.9857387335995437	0.6659635964035965	0.6732266118372743	0.6674432149097262	0.6791111111111111	3434.0
903	2029	[!#1][CH2]N([CH2][!#1])C(=O)[!#1]	1237.0	668.0	153097.0	1015.0	0.9892127139991155	0.5918342241640109	0.5951407264854461	0.5492895204262878	0.6493438320209973	2252.0
904	2030	[!#1][CH2]N([CH2][!#1])C(=O)[NH][!#1]	61.0	38.0	155830.0	88.0	0.9991923957004686	0.501869446704476	0.49193548387096775	0.40939597315436244	0.6161616161616161	149.0
905	2031	[!#1][CH2]N([CH2][!#1])S(=O)(=O)[!#1]	234.0	124.0	155516.0	143.0	0.9982886480319453	0.6360911428448712	0.6367346938775511	0.6206896551724138	0.6536312849162011	377.0
906	2035	[!#1][CH2]N([CH2][CH3])[CH2][CH3]	233.0	60.0	155593.0	131.0	0.9987757744348372	0.7128707270845507	0.7092846270928461	0.6401098901098901	0.7952218430034129	364.0
907	2037	[!#1][CH2]N([CH3])[CH3]	1847.0	393.0	153287.0	490.0	0.994340360345347	0.8043943155899218	0.8070788726239894	0.7903294822421908	0.8245535714285714	2337.0
908	2046	[!#1][CH2]N1[CH2][CH2][CH]([!#1])[CH2][CH2]1	259.0	171.0	155346.0	241.0	0.9973592621316908	0.5572626799638707	0.556989247311828	0.518	0.6023255813953489	500.0
909	2052	[!#1][CH2]N1[CH2][CH2]O[CH2][CH2]1	267.0	95.0	155532.0	123.0	0.9986027163706519	0.7099016707260163	0.7101063829787234	0.6846153846153846	0.7375690607734806	390.0
910	2055	[!#1][CH2]O[!#1]	23130.0	6285.0	116088.0	10514.0	0.8923258362870713	0.6688673065820817	0.7335986932872388	0.6874925692545476	0.7863335033146354	33644.0
911	2056	[!#1][CH2]O[CH2][!#1]	919.0	414.0	153532.0	1152.0	0.9899626322772518	0.5484435302836531	0.5399529964747356	0.4437469821342347	0.6894223555888972	2071.0
912	2060	[!#1][CH2]O[CH3]	457.0	186.0	154780.0	594.0	0.9950005448124243	0.5536533532554822	0.5395513577331759	0.43482397716460514	0.7107309486780715	1051.0
913	2062	[!#1][CH2]OC(=O)[!#1]	8113.0	2245.0	140919.0	4740.0	0.9552292378394662	0.6797731755433678	0.6990650984447029	0.6312145024507897	0.7832593164703611	12853.0
914	2066	[!#1][CH2]OC(=O)[CH3]	480.0	331.0	154370.0	836.0	0.9925200458924348	0.4611477097724231	0.45133991537376594	0.364741641337386	0.591861898890259	1316.0
915	2067	[!#1][CH2]OC(=O)[NH][!#1]	291.0	82.0	155315.0	329.0	0.9973656716896235	0.6039615814031276	0.5861027190332326	0.4693548387096774	0.7801608579088471	620.0
916	2071	[!#1][CH2]S(=O)(=O)[!#1]	704.0	369.0	154551.0	393.0	0.9951159168552145	0.6464291787890636	0.6488479262672812	0.6417502278942571	0.6561043802423113	1097.0
917	2073	[!#1][CH2]S[!#1]	6179.0	1605.0	147067.0	1166.0	0.9822391149682407	0.8078928542079578	0.816841826954855	0.8412525527569775	0.7938078108941419	7345.0
918	2078	[!#1][N]([CH3])([CH3])[CH3]	1167.0	51.0	154700.0	99.0	0.9990385663100816	0.9393073469464299	0.9396135265700483	0.9218009478672986	0.958128078817734	1266.0
919	2085	[!#1][NH][!#1]	43677.0	8742.0	97258.0	6340.0	0.9033310472576707	0.7813446703989093	0.8527666054902574	0.8732430973469021	0.833228409546157	50017.0
920	2086	[!#1][NH][CH]([!#1])[!#1]	20039.0	3726.0	127772.0	4480.0	0.9474031676035304	0.7990797683740499	0.8300472206113827	0.8172845548350259	0.843214811697875	24519.0
921	2087	[!#1][NH][CH]([!#1])[CH]([CH3])[CH3]	1720.0	680.0	152928.0	689.0	0.9912253151900113	0.7108707139410874	0.7153254314826367	0.7139892071398921	0.7166666666666667	2409.0
922	2088	[!#1][NH][CH]([!#1])[CH2][CH]([!#1])[CH3]	1608.0	941.0	152559.0	909.0	0.9881423178243397	0.6288068909028717	0.6348203711014606	0.6388557806912991	0.6308356218124754	2517.0
923	2090	[!#1][NH][CH]([!#1])[CH2]C(=O)[!#1]	1677.0	669.0	152985.0	686.0	0.9913150490010704	0.7078489324909191	0.7122531322998513	0.7096910706728735	0.7148337595907929	2363.0
924	2091	[!#1][NH][CH]([!#1])[CH3]	2106.0	1179.0	150811.0	1921.0	0.9801303704083529	0.5690524711702619	0.5760393873085339	0.5229699528184752	0.6410958904109589	4027.0
925	2097	[!#1][NH][CH]([CH]([CH3])[CH3])C(=O)[OH]	415.0	253.0	155002.0	347.0	0.9961542652403264	0.5797617097117389	0.5804195804195803	0.5446194225721784	0.6212574850299402	762.0
926	2098	[!#1][NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[!#1]	1429.0	898.0	152876.0	814.0	0.9890268368190646	0.6199245755611889	0.6253829321663019	0.6370931787784218	0.614095401804899	2243.0
927	2101	[!#1][NH][CH]([CH2][CH2]S[CH3])C(=O)[OH]	491.0	258.0	155078.0	190.0	0.9971285180461104	0.6860574703421586	0.6867132867132868	0.7209985315712188	0.6555407209612817	681.0
928	2105	[!#1][NH][CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[!#1]	2056.0	694.0	152755.0	512.0	0.992270073133056	0.7697624035758558	0.773223016171493	0.8006230529595015	0.7476363636363637	2568.0
929	2106	[!#1][NH][CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[OH]	649.0	368.0	154690.0	310.0	0.9956543197215688	0.6549836179942428	0.6568825910931174	0.6767466110531803	0.6381514257620452	959.0
930	2107	[!#1][NH][CH]([CH2]c1[cH][cH]c([OH])[cH][cH]1)C(=O)[!#1]	920.0	502.0	154252.0	343.0	0.9945839235467929	0.6837876164625001	0.6852886405959032	0.728424386381631	0.6469760900140648	1263.0
931	2108	[!#1][NH][CH]([CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12)C(=O)[!#1]	1185.0	416.0	154205.0	211.0	0.995981207176141	0.7906592913614686	0.7907907907907908	0.8488538681948424	0.7401623985009369	1396.0
932	2109	[!#1][NH][CH]([CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12)C(=O)[OH]	572.0	295.0	155003.0	147.0	0.9971669753937071	0.7230874921123658	0.721311475409836	0.7955493741307371	0.6597462514417531	719.0
933	2114	[!#1][NH][CH]([CH3])[CH3]	338.0	149.0	155301.0	229.0	0.9975771871014056	0.6420222786915913	0.6413662239089184	0.5961199294532628	0.6940451745379876	567.0
934	2115	[!#1][NH][CH]([CH3])C(=O)[!#1]	1563.0	903.0	152638.0	913.0	0.9883602427940545	0.6266252459905592	0.6325374342371509	0.6312600969305331	0.6338199513381995	2476.0
935	2160	[!#1][NH][CH]1[CH2][CH2][CH2][CH2][CH2]1	260.0	106.0	155527.0	124.0	0.9985258016754585	0.692795400996013	0.6933333333333334	0.6770833333333334	0.7103825136612022	384.0
936	2166	[!#1][NH][CH2][CH]([!#1])[!#1]	684.0	406.0	153772.0	1155.0	0.9899946800669158	0.47853523796162495	0.4670536019119153	0.3719412724306688	0.6275229357798165	1839.0
937	2169	[!#1][NH][CH2][CH]([OH])[CH2]O[!#1]	206.0	27.0	155714.0	70.0	0.9993782728805194	0.8120333862499017	0.8094302554027506	0.7463768115942029	0.8841201716738197	276.0
938	2184	[!#1][NH][CH2][CH2][OH]	248.0	109.0	155478.0	182.0	0.9981348186415583	0.632053187810341	0.6302414231257942	0.5767441860465117	0.6946778711484594	430.0
939	2186	[!#1][NH][CH2][CH2]C(=O)[!#1]	328.0	99.0	155331.0	259.0	0.9977053782600614	0.6540668019448498	0.6469428007889546	0.5587734241908007	0.7681498829039812	587.0
940	2195	[!#1][NH][CH2][CH2]S(=O)(=O)[OH]	226.0	39.0	155718.0	34.0	0.9995321022709064	0.8607572282741972	0.860952380952381	0.8692307692307693	0.8528301886792453	260.0
941	2198	[!#1][NH][CH2]C(=O)[!#1]	2582.0	965.0	151253.0	1217.0	0.9860143445906536	0.6962445752522116	0.7029676014157364	0.6796525401421427	0.7279391034677192	3799.0
942	2199	[!#1][NH][CH2]C(=O)[NH][!#1]	1426.0	531.0	153340.0	720.0	0.9919816430260805	0.6918012990366481	0.6951011455032904	0.6644920782851818	0.7286663260091978	2146.0
943	2205	[!#1][NH][CH2]C(=O)[OH]	832.0	335.0	154347.0	503.0	0.9946287904523226	0.663895492299427	0.6650679456434851	0.6232209737827715	0.7129391602399314	1335.0
944	2210	[!#1][NH][CH2]c1[cH][cH][cH][cH][cH]1	301.0	271.0	155277.0	168.0	0.9971862040675055	0.5797561222186877	0.5782901056676274	0.6417910447761194	0.5262237762237763	469.0
945	2212	[!#1][NH][CH2]c1[cH][cH][cH]o1	82.0	30.0	155860.0	45.0	0.9995192831550408	0.6873099409837843	0.6861924686192469	0.6456692913385826	0.7321428571428571	127.0
946	2218	[!#1][NH][CH3]	966.0	333.0	153583.0	1135.0	0.9905907689546652	0.5804737360167593	0.5682352941176471	0.4597810566396954	0.74364896073903	2101.0
947	2228	[!#1][NH][NH2]	253.0	151.0	155420.0	193.0	0.9977951120711205	0.5949220383958977	0.5952941176470589	0.5672645739910314	0.6262376237623762	446.0
948	2231	[!#1][NH]C([!#1])([!#1])C(=O)[!#1]	158.0	61.0	155534.0	264.0	0.9979168936718434	0.518848653398412	0.49297971918876754	0.3744075829383886	0.7214611872146118	422.0
949	2237	[!#1][NH]C([CH3])([CH3])[CH3]	149.0	103.0	155572.0	193.0	0.9981027708518944	0.5066259126438128	0.5016835016835017	0.43567251461988304	0.5912698412698413	342.0
950	2247	[!#1][NH]C(=O)[!#1]	33000.0	5919.0	112495.0	4603.0	0.9325586314311902	0.8180497798539552	0.8624970596691148	0.8775895540249449	0.8479149001772913	37603.0
951	2248	[!#1][NH]C(=O)[CH]([!#1])[!#1]	13673.0	1669.0	138789.0	1886.0	0.9772140215489338	0.8723371090105518	0.8849551794440309	0.8787839835465004	0.891213661843306	15559.0
952	2249	[!#1][NH]C(=O)[CH]([!#1])[CH]([CH3])[CH3]	1228.0	374.0	153840.0	575.0	0.9939173295217829	0.7195106369211758	0.7212922173274596	0.6810870770937326	0.766541822721598	1803.0
953	2250	[!#1][NH]C(=O)[CH]([!#1])[CH3]	1458.0	962.0	152600.0	997.0	0.9874436760096656	0.5917921159204824	0.5981538461538461	0.5938900203665988	0.6024793388429752	2455.0
954	2256	[!#1][NH]C(=O)[CH]([CH3])[NH]C(=O)[!#1]	847.0	579.0	154135.0	456.0	0.993366107539563	0.6180400319281616	0.6207401978746793	0.6500383729854182	0.593969144460028	1303.0
955	2260	[!#1][NH]C(=O)[CH]=[CH][!#1]	295.0	75.0	155271.0	376.0	0.997109289372312	0.5908297724251498	0.5667627281460134	0.4396423248882265	0.7972972972972973	671.0
956	2276	[!#1][NH]C(=O)[CH2][CH2]C(=O)[OH]	117.0	39.0	155770.0	91.0	0.9991667574687374	0.6491217132904029	0.6428571428571429	0.5625	0.75	208.0
957	2287	[!#1][NH]C(=O)[CH2]C(=O)[!#1]	111.0	52.0	155754.0	100.0	0.999025747194216	0.5980609520347506	0.5935828877005347	0.5260663507109005	0.6809815950920245	211.0
958	2290	[!#1][NH]C(=O)[CH2]Cl	206.0	114.0	155634.0	63.0	0.9988655082458963	0.7015714552015754	0.6994906621392191	0.7657992565055762	0.64375	269.0
959	2294	[!#1][NH]C(=O)[CH2]O[!#1]	288.0	132.0	155318.0	279.0	0.9973656716896235	0.5889038902177525	0.5835866261398176	0.5079365079365079	0.6857142857142857	567.0
960	2295	[!#1][NH]C(=O)[CH2]S[!#1]	557.0	192.0	155102.0	166.0	0.9977053782600614	0.7557601121469324	0.7567934782608697	0.7704011065006916	0.7436582109479306	723.0
961	2298	[!#1][NH]C(=O)[CH3]	1845.0	549.0	152632.0	991.0	0.9901292807835044	0.703163542673269	0.7055449330783938	0.6505641748942173	0.7706766917293233	2836.0
962	2299	[!#1][NH]C(=O)[NH][!#1]	1038.0	360.0	154076.0	543.0	0.9942121691866912	0.6953059924699675	0.6968781470292045	0.6565464895635673	0.7424892703862661	1581.0
963	2308	[!#1][NH]C(=O)[NH]C(=O)[!#1]	84.0	39.0	155797.0	97.0	0.9991283001211406	0.5625645725962996	0.5526315789473684	0.46408839779005523	0.6829268292682927	181.0
964	2314	[!#1][NH]C(=O)[NH]S(=O)(=O)[!#1]	344.0	56.0	155540.0	77.0	0.9991475287949391	0.8378509361341328	0.8380024360535931	0.8171021377672208	0.86	421.0
965	2316	[!#1][NH]C(=O)[NH2]	141.0	112.0	155630.0	134.0	0.9984232487485338	0.5337676824780586	0.5340909090909092	0.5127272727272727	0.5573122529644269	275.0
966	2332	[!#1][NH]C(=O)O[!#1]	832.0	281.0	154173.0	731.0	0.9935135273720171	0.6277368994709491	0.6218236173393125	0.5323096609085093	0.7475292003593891	1563.0
967	2344	[!#1][NH]C(=S)[!#1]	548.0	159.0	155054.0	256.0	0.9973400334578925	0.7255276198159976	0.7253474520185308	0.681592039800995	0.7751060820367751	804.0
968	2345	[!#1][NH]C(=S)[NH][!#1]	330.0	99.0	155415.0	173.0	0.9982566002422812	0.7095391842797106	0.7081545064377683	0.6560636182902585	0.7692307692307693	503.0
969	2362	[!#1][NH]C(=S)[NH]C(=O)[!#1]	77.0	32.0	155834.0	74.0	0.9993205868591243	0.5998678836447083	0.5923076923076923	0.5099337748344371	0.7064220183486238	151.0
970	2374	[!#1][NH]C1([CH2][CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2]1)[CH2]3	108.0	38.0	155859.0	12.0	0.9996795221033605	0.815784191213977	0.8120300751879699	0.9	0.7397260273972602	120.0
971	2380	[!#1][NH]c1[cH][cH][cH][cH][cH]1	496.0	339.0	154734.0	448.0	0.9949556779068948	0.5561464603551205	0.5576166385609894	0.5254237288135594	0.5940119760479042	944.0
972	2392	[!#1][NH]c1[cH][cH][cH][cH]c1C(=O)[OH]	98.0	81.0	155729.0	109.0	0.99878218399277	0.5085084993321295	0.5077720207253886	0.47342995169082125	0.547486033519553	207.0
973	2432	[!#1][NH]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]	116.0	117.0	155708.0	76.0	0.9987629553189716	0.5478308580487057	0.5458823529411765	0.6041666666666666	0.4978540772532189	192.0
974	2513	[!#1][NH]c1nc([!#1])nc([!#1])n1	314.0	82.0	155534.0	87.0	0.9989167847093586	0.787427432525715	0.7879548306148054	0.7830423940149626	0.7929292929292929	401.0
975	2514	[!#1][NH]c1nc([!#1])nc(Cl)n1	123.0	12.0	155851.0	31.0	0.99972438900889	0.8529224229165367	0.8512110726643598	0.7987012987012987	0.9111111111111111	154.0
976	2547	[!#1][NH]S(=O)(=O)[!#1]	1747.0	880.0	152875.0	515.0	0.9910586666837589	0.7122005475923108	0.7146655757823686	0.7723253757736517	0.6650171298058623	2262.0
977	2553	[!#1][NH]S[!#1]	1737.0	892.0	152856.0	532.0	0.9908727895037079	0.7066305914421797	0.7092690894242548	0.7655354781842221	0.6607074933434766	2269.0
978	2555	[!#1][O-]	3106.0	380.0	151324.0	1207.0	0.9898280315606632	0.796075497675006	0.7965123733812027	0.720148388592627	0.8909925415949512	4313.0
979	2562	[!#1]C([!#1])([!#1])[!#1]	32961.0	6371.0	108927.0	7758.0	0.9094393559676189	0.7628264303046156	0.8235000187380545	0.8094746924040375	0.8380199328790806	40719.0
980	2564	[!#1]C([!#1])([!#1])[CH3]	23171.0	5049.0	122309.0	5488.0	0.9324624880621983	0.7734880904509078	0.8147470947098225	0.8085069262709794	0.8210843373493976	28659.0
981	2565	[!#1]C([!#1])([!#1])[OH]	7973.0	4197.0	138186.0	5661.0	0.9368145778985624	0.5847651076467051	0.6179662067896451	0.5847880299251871	0.6551355792933443	13634.0
982	2566	[!#1]C([!#1])([!#1])c1[cH][cH][cH][cH][cH]1	275.0	198.0	155122.0	422.0	0.9960260740816705	0.47705374935708567	0.4700854700854701	0.3945480631276901	0.5813953488372093	697.0
983	2568	[!#1]C([!#1])([CH3])[CH3]	10153.0	3832.0	137001.0	5031.0	0.9431920880416877	0.6655597815943795	0.6961500222839315	0.6686643835616438	0.7259921344297462	15184.0
984	2569	[!#1]C([!#1])([CH3])[OH]	2003.0	1438.0	149560.0	3016.0	0.9714518289673562	0.46804035697561747	0.4735224586288416	0.39908348276549116	0.5820982272595175	5019.0
985	2581	[!#1]C([CH3])([CH3])[CH3]	1164.0	414.0	153330.0	1109.0	0.9902382432683617	0.6100011692863464	0.6045183069332639	0.5120985481742191	0.7376425855513308	2273.0
986	2601	[!#1]C(=O)[!#1]	100833.0	7566.0	40908.0	6710.0	0.9084971509514989	0.785396343542289	0.9338896555556585	0.9376063528077141	0.930202308139374	107543.0
987	2603	[!#1]C(=O)[CH]([CH3])[CH3]	214.0	152.0	155319.0	332.0	0.9968977739605299	0.47724454471234135	0.4692982456140351	0.39194139194139194	0.5846994535519126	546.0
988	2633	[!#1]C(=O)[CH2][CH2][CH3]	96.0	110.0	155605.0	206.0	0.9979745796932386	0.383914153202282	0.37795275590551175	0.31788079470198677	0.46601941747572817	302.0
989	2636	[!#1]C(=O)[CH2][CH2]C(=O)[!#1]	362.0	107.0	155220.0	328.0	0.9972118422992367	0.6350650979341005	0.6246764452113892	0.5246376811594203	0.7718550106609808	690.0
990	2637	[!#1]C(=O)[CH2][CH2]C(=O)[OH]	188.0	83.0	155486.0	260.0	0.9978015216290532	0.538560840030423	0.5229485396383866	0.41964285714285715	0.6937269372693727	448.0
991	2644	[!#1]C(=O)[CH2][CH3]	222.0	138.0	155260.0	397.0	0.9965708865059577	0.4687249658996587	0.4535240040858019	0.35864297253634897	0.6166666666666667	619.0
992	2648	[!#1]C(=O)[CH2][NH]C(=O)[!#1]	2530.0	861.0	151623.0	1003.0	0.9880525840132806	0.724844249594201	0.7307914500288849	0.7161052929521653	0.7460925980536715	3533.0
993	2649	[!#1]C(=O)[CH2][NH2]	467.0	362.0	154660.0	528.0	0.9942954934398175	0.5113632640419261	0.512061403508772	0.46934673366834173	0.5633293124246079	995.0
994	2660	[!#1]C(=O)[CH2]Cl	477.0	154.0	155251.0	135.0	0.9981476377574239	0.766658609238212	0.7674979887369268	0.7794117647058824	0.7559429477020603	612.0
995	2664	[!#1]C(=O)[CH2]OC(=O)[!#1]	172.0	133.0	155521.0	191.0	0.9979233032297763	0.515893959772405	0.5149700598802395	0.4738292011019284	0.5639344262295082	363.0
996	2671	[!#1]C(=O)[CH3]	6733.0	1906.0	143229.0	4149.0	0.9611901267169604	0.6744893020070306	0.6898212181752984	0.6187281749678368	0.7793726125708994	10882.0
997	2672	[!#1]C(=O)[NH][CH]([CH]([CH3])[CH3])C(=O)[OH]	422.0	252.0	155020.0	323.0	0.9963145041886461	0.5936889694058305	0.594785059901339	0.5664429530201343	0.6261127596439169	745.0
998	2681	[!#1]C(=O)[NH][CH]([CH3])C(=O)[OH]	283.0	235.0	155178.0	321.0	0.9964362857893692	0.5041724609469491	0.5044563279857398	0.4685430463576159	0.5463320463320464	604.0
999	2695	[!#1]C(=O)[NH][CH2][CH2][CH3]	85.0	26.0	155864.0	42.0	0.9995641500605703	0.7156901698290958	0.7142857142857143	0.6692913385826772	0.7657657657657657	127.0
1000	2697	[!#1]C(=O)[NH][CH2][CH2][OH]	188.0	69.0	155677.0	83.0	0.999025747194216	0.7118847428753748	0.7121212121212122	0.6937269372693727	0.7315175097276264	271.0
1001	2703	[!#1]C(=O)[NH][CH2]C(=O)[OH]	805.0	270.0	154510.0	432.0	0.9955004903311818	0.6958472781529165	0.6963667820069204	0.650767987065481	0.7488372093023256	1237.0
1002	2707	[!#1]C(=O)[NH][CH3]	359.0	111.0	155252.0	295.0	0.9973977194792875	0.6462997735990385	0.6387900355871886	0.5489296636085627	0.7638297872340426	654.0
1003	2717	[!#1]C(=O)[NH][NH2]	140.0	79.0	155702.0	96.0	0.9988783273617619	0.6152545869481333	0.6153846153846153	0.5932203389830508	0.639269406392694	236.0
1004	2722	[!#1]C(=O)[NH]C(=S)[!#1]	117.0	41.0	155773.0	86.0	0.9991859861425357	0.6529024118434167	0.6481994459833795	0.5763546798029556	0.740506329113924	203.0
1005	2723	[!#1]C(=O)[NH]c1[cH][cH][cH][cH][cH]1	254.0	121.0	155413.0	229.0	0.9977566547235237	0.5957318691351273	0.592074592074592	0.525879917184265	0.6773333333333333	483.0
1006	2726	[!#1]C(=O)[NH]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]	100.0	93.0	155782.0	42.0	0.9991347096790735	0.6036429523769482	0.5970149253731343	0.704225352112676	0.5181347150259067	142.0
1007	2812	[!#1]C(=O)[NH]S(=O)(=O)[!#1]	446.0	135.0	155229.0	207.0	0.9978079311869861	0.7229973806585849	0.7228525121555917	0.6830015313935681	0.7676419965576592	653.0
1008	2813	[!#1]C(=O)[NH2]	3605.0	1103.0	149970.0	1339.0	0.9843478595281283	0.7391598570053204	0.7469954413593038	0.7291666666666666	0.7657179269328802	4944.0
1009	2815	[!#1]C(=O)C([!#1])([!#1])[CH3]	3184.0	1777.0	148396.0	2660.0	0.9715607914522135	0.5767984128948207	0.589356779268857	0.5448323066392882	0.6418060874823625	5844.0
1010	2816	[!#1]C(=O)C([!#1])([!#1])[OH]	1769.0	785.0	151390.0	2073.0	0.9816814834280879	0.5560520107528159	0.5531582238899312	0.46043727225403436	0.6926389976507439	3842.0
1011	2834	[!#1]C(=O)c1[cH][cH][cH][cH][cH]1	1857.0	433.0	153098.0	629.0	0.9931930494753777	0.7748609183654124	0.7776381909547739	0.7469831053901851	0.8109170305676856	2486.0
1012	2835	[!#1]C(=O)c1[cH][cH][cH][cH]c1[!#1]	1573.0	905.0	151627.0	1912.0	0.9819442753033323	0.5265033518182051	0.5275867851752474	0.45136298421807747	0.6347861178369653	3485.0
1013	2840	[!#1]C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]	343.0	168.0	155093.0	413.0	0.9962760468410494	0.5501022104530663	0.5414364640883979	0.4537037037037037	0.6712328767123288	756.0
1014	2841	[!#1]C(=O)c1[cH][cH][cH][cH]c1C(=O)[OH]	93.0	53.0	155764.0	107.0	0.9989744707307537	0.5437490148842103	0.5375722543352602	0.465	0.636986301369863	200.0
1015	2855	[!#1]C(=O)c1[cH][cH][cH]c2[cH][cH][cH][cH]c12	332.0	46.0	155597.0	42.0	0.9994359589019145	0.8827085774475469	0.8829787234042554	0.8877005347593583	0.8783068783068783	374.0
1016	2857	[!#1]C(=O)c1[cH][cH][cH]o1	93.0	19.0	155817.0	88.0	0.9993141773011915	0.6528831461419923	0.6348122866894198	0.5138121546961326	0.8303571428571429	181.0
1017	2858	[!#1]C(=O)c1[cH][cH][cH]s1	89.0	38.0	155832.0	58.0	0.9993846824384522	0.6510685328818311	0.6496350364963503	0.6054421768707483	0.7007874015748031	147.0
1018	2860	[!#1]C(=O)c1[cH][cH]c([!#1])[cH][cH]1	1555.0	1004.0	151640.0	1818.0	0.9819122275136684	0.5203449844786794	0.5242751180040458	0.4610139341832197	0.6076592418913638	3373.0
1019	2875	[!#1]C(=O)c1[cH][cH]c(Cl)[cH][cH]1	230.0	112.0	155554.0	121.0	0.9985065730016601	0.6630885853501022	0.6637806637806638	0.6552706552706553	0.672514619883041	351.0
1020	2879	[!#1]C(=O)c1[cH][cH]c(F)[cH][cH]1	159.0	95.0	155653.0	110.0	0.9986860406237782	0.6076238533829292	0.6080305927342257	0.5910780669144982	0.6259842519685039	269.0
1021	2891	[!#1]C(=O)c1[cH]c2[cH][cH][cH][cH]c2oc1=O	86.0	28.0	155860.0	43.0	0.999544921386772	0.7089461553892538	0.7078189300411523	0.6666666666666666	0.7543859649122807	129.0
