relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
337	734	 >= 5 any ring size 6	6715.0	1310.0	100160.0	693.0	0.9816032623670531	0.8611275523626643	0.8702131795503144	0.906452483801296	0.8367601246105919	7408.0
338	735	 >= 5 saturated or aromatic carbon-only ring size 6	123.0	73.0	108502.0	180.0	0.9976762982420692	0.5036420295166111	0.4929859719438878	0.40594059405940597	0.6275510204081632	303.0
339	737	 >= 5 saturated or aromatic heteroatom-containing ring size 6	573.0	311.0	107902.0	92.0	0.996298609452782	0.7456012108281781	0.7398321497740478	0.8616541353383459	0.6481900452488688	665.0
340	741	 >= 1 any ring size 7	620.0	334.0	107077.0	847.0	0.9891529969323463	0.5189919608193543	0.5121850475010327	0.4226312201772324	0.649895178197065	1467.0
341	745	 >= 1 unsaturated non-aromatic carbon-only ring size 7	62.0	32.0	108609.0	175.0	0.9980987894707838	0.41464715761492865	0.37462235649546827	0.2616033755274262	0.6595744680851063	237.0
342	746	 >= 1 unsaturated non-aromatic nitrogen-containing ring size 7	244.0	57.0	108278.0	299.0	0.9967302852734253	0.6021619780868237	0.5781990521327015	0.44935543278084716	0.8106312292358804	543.0
343	747	 >= 1 unsaturated non-aromatic heteroatom-containing ring size 7	460.0	107.0	107874.0	437.0	0.9950035819908521	0.642787582274784	0.6284153005464481	0.5128205128205128	0.8112874779541446	897.0
344	755	 >= 1 any ring size 8	34.0	9.0	108708.0	127.0	0.998750895497713	0.4082497346700948	0.3333333333333333	0.2111801242236025	0.7906976744186046	161.0
345	769	 >= 1 any ring size 9	26.0	11.0	108791.0	50.0	0.9994397398923566	0.490071563346813	0.46017699115044247	0.34210526315789475	0.7027027027027027	76.0
346	776	 >= 1 any ring size 10	49.0	35.0	108690.0	104.0	0.9987233417219273	0.4316544313096115	0.4135021097046413	0.3202614379084967	0.5833333333333334	153.0
347	780	 >= 1 unsaturated non-aromatic carbon-only ring size 10	22.0	22.0	108756.0	78.0	0.999081540807142	0.33127232036940335	0.3055555555555556	0.22	0.5	100.0
348	783	 >= 1 aromatic ring	71154.0	1169.0	35122.0	1433.0	0.9761016918018333	0.9463392264089849	0.9820440273273067	0.9802581729510794	0.9838364005917896	72587.0
349	784	 >= 1 hetero-aromatic ring	31185.0	3409.0	70748.0	3536.0	0.9362130090560077	0.8530222832813984	0.8998052369616965	0.8981596152184557	0.9014569000404694	34721.0
350	785	 >= 2 aromatic rings	43827.0	2274.0	60715.0	2062.0	0.9601756093976744	0.9183953436426726	0.9528644417871507	0.955065484102944	0.9506735211817531	45889.0
351	786	 >= 2 hetero-aromatic rings	5023.0	1712.0	100910.0	1233.0	0.9729513767703301	0.7595270562008706	0.7733045954891847	0.8029092071611253	0.7458054936896807	6256.0
352	787	 >= 3 aromatic rings	16771.0	2976.0	87647.0	1484.0	0.9590367199985305	0.8588436876492692	0.8826377559075836	0.9187072035058887	0.8492935635792779	18255.0
353	788	 >= 3 hetero-aromatic rings	371.0	327.0	107922.0	258.0	0.9946270137217803	0.5572234200879888	0.559155990957046	0.589825119236884	0.5315186246418339	629.0
354	789	 >= 4 aromatic rings	3092.0	1169.0	103988.0	629.0	0.9834861037124121	0.7681084965588196	0.7747431721373089	0.8309594195108841	0.7256512555738089	3721.0
355	811	[#6&!H0] ( C-H)	108494.0	89.0	209.0	86.0	0.9983926964124984	0.7040936217527513	0.9991941537002159	0.9992079572665316	0.999180350515274	108580.0
356	812	[#6]~[#6] ( C-C)	108755.0	39.0	45.0	39.0	0.9992836018295708	0.535355810063055	0.9996415243487692	0.9996415243487692	0.9996415243487692	108794.0
357	813	[#6]~[#7] ( C-N)	60889.0	82.0	47862.0	45.0	0.9988335568250702	0.9976334694654296	0.9989582051597555	0.999261496044901	0.9986550983254334	60934.0
358	814	[#6]~[#8] ( C-O)	104171.0	261.0	3788.0	658.0	0.9915593600176345	0.88848809243746	0.995608355116338	0.9937231109712007	0.9975007660487207	104829.0
359	815	[#6]~[F] ( C-F)	6178.0	0.0	102694.0	6.0	0.9999448924484285	0.9994855618259839	0.9995146416437469	0.9990297542043984	1.0	6184.0
360	820	[#6]~[#15] ( C-P)	469.0	76.0	108268.0	65.0	0.9987049725380701	0.8687183723938227	0.8693234476367007	0.8782771535580525	0.8605504587155963	534.0
361	821	[#6]~[#16] ( C-S)	14114.0	364.0	94375.0	25.0	0.9964271937397822	0.984441882059604	0.9864066813432575	0.9982318410071434	0.9748584058571625	14139.0
362	822	[#6]~[Cl] ( C-Cl)	8054.0	28.0	100777.0	19.0	0.9995683241793567	0.9968577307927453	0.9970906839987619	0.9976464759073455	0.9965355110121257	8073.0
363	842	[#8]~[#15] ( O-P)	10205.0	6.0	98666.0	1.0	0.9999357078565	0.9996217130013179	0.9996571484547191	0.9999020184205369	0.999412398393889	10206.0
364	855	[#6](~Br)(~[#6]) (C(~Br)(~C))	2458.0	22.0	106382.0	16.0	0.9996509855067139	0.9921516232326337	0.9923294307630198	0.9935327405012127	0.9911290322580645	2474.0
365	856	[#6](~Br)(~[#6])(~[#6]) (C(~Br)(~C)(~C))	2344.0	109.0	106413.0	12.0	0.9988886643766417	0.9744781695296946	0.974838843834477	0.9949066213921901	0.9555646147574399	2356.0
366	858	[#6](~[Br])(:[c]) (C(~Br)(:C))	2429.0	43.0	106390.0	16.0	0.9994581090762138	0.9877392048495383	0.9880008135041692	0.9934560327198364	0.9826051779935275	2445.0
367	859	[#6](~[Br])(:[n]) (C(~Br)(:N))	38.0	87.0	108659.0	94.0	0.9983375888609269	0.29499797927298244	0.29571984435797666	0.2878787878787879	0.304	132.0
368	860	[#6](~[#6])(~[#6]) (C(~C)(~C))	107856.0	153.0	601.0	268.0	0.9961332867980676	0.7405551189330806	0.9980521253117294	0.9975213643594392	0.9985834513790518	108124.0
369	861	[#6](~[#6])(~[#6])(~[#6]) (C(~C)(~C)(~C))	74060.0	2476.0	28640.0	3702.0	0.943257591065229	0.8629466748824339	0.95996059573034	0.9523931997633805	0.967649210828891	77762.0
370	864	[#6](~[#6])(~[#6])(~[#6])(~[#7]) (C(~C)(~C)(~C)(~N))	227.0	178.0	107766.0	707.0	0.9918716361432062	0.3656845865532091	0.339058999253174	0.2430406852248394	0.5604938271604938	934.0
371	865	[#6](~[#6])(~[#6])(~[#6])(~[#8]) (C(~C)(~C)(~C)(~O))	6349.0	2466.0	96923.0	3140.0	0.9485111776483771	0.6662011722324317	0.6937281468531469	0.6690905258720624	0.7202495745887691	9489.0
372	866	[#6H1](~[#6])(~[#6])(~[#7]) (C(~C)(~C)(~H)(~N))	23136.0	2668.0	80582.0	2492.0	0.952607505648524	0.8686587636408134	0.8996733551096594	0.9027626034025285	0.8966051774918617	25628.0
373	867	[#6H1](~[#6])(~[#6])(~[#8]) (C(~C)(~C)(~H)(~O))	41260.0	3325.0	60670.0	3623.0	0.9361854552802219	0.8681964527796903	0.922340948719095	0.9192790143261368	0.9254233486598632	44883.0
374	868	[#6](~[#6])(~[#6])(~[#7]) (C(~C)(~C)(~N))	45981.0	3236.0	57747.0	1914.0	0.9526993515678098	0.9045681677264187	0.946968448801384	0.9600375822110867	0.9342503606477437	47895.0
375	870	[#6](~[#6])(~[Cl]) (C(~C)(~Cl))	7912.0	105.0	100813.0	48.0	0.9985947574349272	0.9896728243802038	0.9904237341177943	0.9939698492462311	0.9869028314830984	7960.0
376	871	[#6&!H0](~[#6])(~[Cl]) (C(~C)(~Cl)(~H))	247.0	41.0	108363.0	227.0	0.9975385293631404	0.6674580083344772	0.6482939632545932	0.5210970464135021	0.8576388888888888	474.0
377	872	[#6H,#6H2,#6H3,#6H4]~[#6] (C(~C)(~H))	107806.0	146.0	602.0	324.0	0.9956832417935672	0.7212370323895817	0.9978248998065549	0.9970036067696292	0.9986475470579517	108130.0
378	873	[#6&!H0](~[#6])(~[#7]) (C(~C)(~H)(~N))	41954.0	3186.0	60292.0	3446.0	0.9390877863296534	0.8746301020986486	0.9267506074663132	0.9240969162995595	0.9294195835179442	45400.0
379	874	[#6&!H0](~[#6])(~[#8]) (C(~C)(~H)(~O))	49884.0	3905.0	49045.0	6044.0	0.9086224949025514	0.8179358651733734	0.9093212537710655	0.8919324846230868	0.9274015133205674	55928.0
380	875	[#6H1](~[#6])(~[#8])(~[#8]) (C(~C)(~H)(~O)(~O))	14912.0	712.0	92378.0	876.0	0.985414868017414	0.9409419816124666	0.949446071565007	0.9445148213833291	0.9544290834613415	15788.0
381	876	[#6&!H0](~[#6])(~[#15]) (C(~C)(~H)(~P))	187.0	86.0	108504.0	101.0	0.9982824813093554	0.666045664273274	0.6666666666666666	0.6493055555555556	0.684981684981685	288.0
382	877	[#6&!H0](~[#6])(~[#16]) (C(~C)(~H)(~S))	6880.0	1050.0	100055.0	893.0	0.9821543378827678	0.8667007428679225	0.8762656817168694	0.8851151421587546	0.8675914249684742	7773.0
383	878	[#6](~[#6])(~[I]) (C(~C)(~I))	751.0	2.0	108073.0	52.0	0.9995040320358567	0.9655519486197216	0.9652956298200513	0.9352428393524284	0.99734395750332	803.0
384	879	[#6](~[#6])(~[#7]) (C(~C)(~N))	60571.0	248.0	47941.0	118.0	0.9966384393541395	0.9931880956896865	0.9969878526516771	0.9980556608281567	0.9959223269044213	60689.0
385	880	[#6](~[#6])(~[#8]) (C(~C)(~O))	102972.0	492.0	4368.0	1046.0	0.985874097613843	0.8442643268848188	0.9925873087785927	0.9899440481455133	0.995244722802134	104018.0
386	881	[#6](~[#6])(~[#16]) (C(~C)(~S))	12419.0	885.0	95429.0	145.0	0.9905398703135619	0.9553231439561124	0.9601824648214009	0.9884590894619548	0.9334786530366807	12564.0
387	883	[#6](~[#6])(:c) (C(~C)(:C))	70511.0	1233.0	35590.0	1544.0	0.9744943882143317	0.9431591154558002	0.9806883218937543	0.9785719242245506	0.9828138938447815	72055.0
388	884	[#6](~[#6])(:c)(:c) (C(~C)(:C)(:C))	58203.0	2621.0	44865.0	3189.0	0.9466375208949467	0.8917020097681222	0.9524612162073707	0.9480551211884285	0.9569084571879521	61392.0
389	885	[#6](~[#6])(:c)(:n) (C(~C)(:C)(:N))	15552.0	3452.0	87350.0	2524.0	0.9451128786348022	0.8061508504274447	0.8388349514563107	0.8603673379066165	0.8183540307303726	18076.0
390	886	[#6](~[#6])(:n) (C(~C)(:N))	21154.0	2562.0	83117.0	2045.0	0.9576865849850291	0.8749250161757675	0.9018011297026538	0.911849648691754	0.8919716646989374	23199.0
391	887	[#6](~[#6])(:n)(:n) (C(~C)(:N)(:N))	4159.0	1406.0	102422.0	891.0	0.9789029923400503	0.7735529884626215	0.7836081017428168	0.8235643564356435	0.7473495058400719	5050.0
392	888	[#6](~[Cl])(~[Cl]) (C(~Cl)(~Cl))	101.0	4.0	108689.0	84.0	0.9991917559102849	0.72435559471648	0.6965517241379311	0.5459459459459459	0.9619047619047619	185.0
393	890	[#6](~[Cl])(:c) (C(~Cl)(:C))	7307.0	422.0	101110.0	39.0	0.9957659031209244	0.9675070987160994	0.9694195688225539	0.9946909882929486	0.945400439901669	7346.0
394	891	[#6](~[F])(~[F]) (C(~F)(~F))	2594.0	110.0	106041.0	133.0	0.997768144161355	0.9541214072194945	0.9552568587737066	0.9512284561789512	0.959319526627219	2727.0
395	892	[#6](~[F])(:c) (C(~F)(:C))	3265.0	383.0	105068.0	162.0	0.9949943973989236	0.9208639906857404	0.9229681978798586	0.9527283338196674	0.8950109649122807	3427.0
396	893	[#6&!H0](~[#7]) (C(~H)(~N))	44702.0	2959.0	58179.0	3038.0	0.9449200022043021	0.8881269304198017	0.9371390236999613	0.9363636363636364	0.9379156962715848	47740.0
397	894	[#6&!H0](~[#8]) (C(~H)(~O))	59095.0	3319.0	41214.0	5250.0	0.9212972317639927	0.8388408086224335	0.9323992773688654	0.918408578755148	0.9468228282116192	64345.0
398	895	[#6&!H0](~[#8])(~[#8]) (C(~H)(~O)(~O))	15064.0	777.0	91893.0	1144.0	0.9823563989051967	0.9298016907436953	0.9400605323099005	0.9294175715695953	0.9509500662836942	16208.0
399	896	[#6&!H0](~[#16]) (C(~H)(~S))	7711.0	1061.0	99244.0	862.0	0.9823380297213394	0.8796067525451158	0.8891323147881234	0.8994517671760177	0.879046967624259	8573.0
400	898	[#6&!H0]:c (C(~H)(:C))	67250.0	1625.0	37991.0	2012.0	0.9665956391557523	0.9280192364525881	0.9736710656811717	0.9709508821576045	0.9764065335753176	69262.0
401	899	[#6&!H0](:c)(:c) (C(~H)(:C)(:C))	64960.0	1743.0	40066.0	2109.0	0.9646209518911075	0.925363031328808	0.9712047364171874	0.968554771951274	0.9738692412635114	67069.0
402	900	[#6&!H0](:c)(:n) (C(~H)(:C)(:N))	7814.0	2375.0	95709.0	2980.0	0.9508165102224508	0.71796984508289	0.7447934041843397	0.7239206966833426	0.7669054863087643	10794.0
403	901	[#6&!H0](:n) (C(~H)(:N))	10855.0	2620.0	92543.0	2860.0	0.9496684362313782	0.7697405866099262	0.7984553144538433	0.7914691943127962	0.8055658627087199	13715.0
404	903	[#6](~[#7])(~[#7]) (C(~N)(~N))	15498.0	1784.0	89921.0	1675.0	0.9682304965190397	0.8807440279625754	0.8996081845885938	0.9024631689279683	0.8967712070362227	17173.0
405	904	[#6](~[#7])(:c) (C(~N)(:C))	29739.0	2032.0	75611.0	1496.0	0.9675967596759676	0.9212756006980616	0.9440053328254452	0.9521050104049944	0.9360423027289038	31235.0
406	905	[#6](~[#7])(:c)(:c) (C(~N)(:C)(:C))	21910.0	3125.0	81694.0	2149.0	0.9515604621686659	0.8616035350245699	0.8925734305617794	0.9106779167878964	0.8751747553425204	24059.0
407	906	[#6](~[#7])(:c)(:n) (C(~N)(:C)(:N))	4178.0	1498.0	102323.0	879.0	0.9781682249857638	0.7685066903595426	0.778533494829032	0.8261815305517105	0.7360817477096547	5057.0
408	907	[#6](~[#7])(:n) (C(~N)(:N))	10971.0	1831.0	94841.0	1235.0	0.9718400411469719	0.8618150463048391	0.8773992322456815	0.8988202523349172	0.856975472582409	12206.0
409	909	[#6](~[#8])(:c) (C(~O)(:C))	42870.0	3717.0	58338.0	3953.0	0.9295541799077867	0.8562152228871304	0.9178888769938979	0.9155756786194819	0.9202137935475562	46823.0
410	910	[#6](~[#8])(:c)(:c) (C(~O)(:C)(:C))	37916.0	3148.0	64429.0	3385.0	0.9399970609305829	0.8724394759011198	0.9206823286590178	0.9180407254061645	0.9233391778686928	41301.0
411	911	[#6](~[#16])(:c) (C(~S)(:C))	5778.0	1149.0	101619.0	332.0	0.9863976193537721	0.8811550000771544	0.8864002454552428	0.9456628477905074	0.8341273278475531	6110.0
412	912	[#6](:c)(:c) (C(:C)(:C))	68930.0	1364.0	36868.0	1716.0	0.9717114568599717	0.9380751349308457	0.9781467291045834	0.9757098774169805	0.9805957834239053	70646.0
413	913	[#6](:c)(:c)(:c) (C(:C)(:C)(:C))	16696.0	3352.0	86185.0	2645.0	0.9449200022043021	0.814336412561606	0.847749371651984	0.863243886045189	0.8328012769353551	19341.0
414	914	[#6](:c)(:c)(:n) (C(:C)(:C)(:N))	11132.0	2766.0	93251.0	1729.0	0.9587152592810302	0.8093150108169818	0.8320191337493926	0.8655625534561854	0.8009785580659088	12861.0
415	915	[#6](:c)(:n) (C(:C)(:N))	20130.0	2857.0	83733.0	2158.0	0.9539392714781683	0.8603289754528411	0.8892324682495859	0.9031765972720747	0.875712359159525	22288.0
416	916	[#6](:c)(:n)(:n) (C(:C)(:N)(:N))	2722.0	672.0	105072.0	412.0	0.9900439023494186	0.8295220338284297	0.8339460784313727	0.8685386088066369	0.8020035356511491	3134.0
417	917	[#6](:n)(:n) (C(:N)(:N))	9688.0	1744.0	96124.0	1322.0	0.9718400411469719	0.8478758821211841	0.8633811603243917	0.8799273387829246	0.8474457662701189	11010.0
418	918	[#7](~[#6])(~[#6]) (N(~C)(~C))	47980.0	1810.0	57461.0	1627.0	0.9684325575414684	0.9363882725932124	0.9654214915943137	0.9672022093656137	0.9636473187387026	49607.0
419	920	[#7&!H0](~[#6])(~[#6]) (N(~C)(~C)(~H))	35199.0	4187.0	66216.0	3276.0	0.9314553904370029	0.8509550333072373	0.9041497026752803	0.9148538011695907	0.8936931904737724	38475.0
420	921	[#7&!H0](~[#6]) (N(~C)(~H))	49194.0	3280.0	54535.0	1869.0	0.9527085361597384	0.9055104538929512	0.9502689859663696	0.9633981552200224	0.9374928536036894	51063.0
421	922	[#7&!H0](~[#6])(~[#7]) (N(~C)(~H)(~N))	1198.0	741.0	105959.0	980.0	0.9841933172909128	0.5749564535815052	0.5819771678406607	0.5500459136822773	0.6178442496132027	2178.0
422	923	[#7](~[#6])(~[#8]) (N(~C)(~O))	3196.0	590.0	103847.0	1245.0	0.9831462738110546	0.7708959531222593	0.7769539321745473	0.719657734744427	0.844162704701532	4441.0
423	924	[#7](~[#6])(:c) (N(~C)(:C))	20062.0	2826.0	83815.0	2175.0	0.9540678557651684	0.8603552670759232	0.8891745152354571	0.9021900436209921	0.8765291855994407	22237.0
424	925	[#7](~[#6])(:c)(:c) (N(~C)(:C)(:C))	4525.0	1422.0	101405.0	1526.0	0.9729238229945444	0.7399971477001129	0.7542923820636773	0.7478102792926788	0.7608878426097192	6051.0
425	926	[#7&!H0](~[#7]) (N(~H)(~N))	1632.0	795.0	105392.0	1059.0	0.9829717665644115	0.6299332160646722	0.6377491207502931	0.6064659977703456	0.6724351050679852	2691.0
426	927	[#7&!H0](:c) (N(~H)(:C))	11713.0	2846.0	92092.0	2227.0	0.9534065651463105	0.7954518800443872	0.8219937541668128	0.8402439024390244	0.8045195411772786	13940.0
427	928	[#7&!H0](:c)(:c) (N(~H)(:C)(:C))	10134.0	2501.0	93900.0	2343.0	0.9555098366979555	0.7819802481511328	0.8071041733035998	0.8122144746333253	0.8020577760189949	12477.0
428	931	[#7](:c)(:c) (N(:C)(:C))	19012.0	2910.0	84611.0	2345.0	0.9517349694153089	0.8485789801938791	0.8785785253818248	0.890199934447722	0.8672566371681416	21357.0
429	933	[#8](~[#6])(~[#6]) (O(~C)(~C))	51324.0	3510.0	48808.0	5236.0	0.919671558992634	0.8397200851652046	0.9214858969064762	0.9074257425742575	0.9359886201991465	56560.0
430	935	[#8](~[#6])(~[#15]) (O(~C)(~P))	9698.0	75.0	99054.0	51.0	0.9988427414169988	0.9929110372565922	0.9935457432640098	0.9947686942250488	0.9923257955591936	9749.0
431	936	[#8&!H0](~[#16]) (O(~H)(~S))	1943.0	234.0	106562.0	139.0	0.9965741472106394	0.910910311851574	0.9124207560460204	0.9332372718539865	0.8925126320624713	2082.0
432	937	[#8](:c)(:c) (O(:C)(:C))	9246.0	1591.0	96133.0	1908.0	0.9678631128418964	0.8231259289871586	0.8408894547769542	0.8289402904787521	0.8531881517025007	11154.0
433	938	[#15](~[#6])(~[#6]) (P(~C)(~C))	53.0	6.0	108780.0	39.0	0.9995866933632138	0.7191980611102129	0.7019867549668874	0.5760869565217391	0.8983050847457628	92.0
434	939	[#15](~[#8])(~[#8]) (P(~O)(~O))	10189.0	13.0	98675.0	1.0	0.9998714157129999	0.999242731976673	0.9993134562573558	0.9999018645731109	0.9987257400509704	10190.0
435	940	[#16](~[#6])(~[#6]) (S(~C)(~C))	7323.0	879.0	100014.0	662.0	0.9858465438380573	0.8972507042521412	0.9048001482671278	0.9170945522855354	0.8928310168251646	7985.0
436	941	[#16&!H0](~[#6]) (S(~C)(~H))	871.0	121.0	107731.0	155.0	0.9974650526277118	0.8620766245368293	0.8632309217046581	0.8489278752436648	0.8780241935483871	1026.0
437	944	[#6]=,:[#6] (C=C)	88771.0	1452.0	16906.0	1749.0	0.9706001212366134	0.8958498793710254	0.9822897705581959	0.9806783031374282	0.9839065426775877	90520.0
438	946	[#6]=,:[#7] (C=N)	25420.0	2372.0	79134.0	1952.0	0.9602858245008175	0.8950699684324388	0.9216155463708217	0.9286862487213211	0.9146516983304548	27372.0
439	948	[#6]=,:[#8] (C=O)	90889.0	2682.0	12658.0	2649.0	0.9510369404287368	0.7975607401257832	0.9715085859044728	0.9716799589471659	0.9713372733004884	93538.0
440	949	[#6]=,:[#16] (C=S)	2882.0	660.0	104903.0	433.0	0.9899612410220614	0.8359125635109388	0.8406008458509553	0.8693815987933635	0.8136645962732919	3315.0
441	950	[#7]=,:[#7] (N=N)	2895.0	1123.0	103826.0	1034.0	0.9801888352100516	0.7183459071183151	0.7285768214420536	0.7368287095953169	0.7205077152812345	3929.0
442	951	[#7]=,:[#8] (N=O)	2321.0	344.0	105429.0	784.0	0.9896397803045611	0.8016792626933978	0.8045060658578855	0.7475040257648953	0.8709193245778611	3105.0
443	953	[#15]=,:[#8] (P=O)	10165.0	22.0	98686.0	5.0	0.9997520160179283	0.9985373198964118	0.9986736749029818	0.9995083579154376	0.9978403848041622	10170.0
444	957	[#6](#[#7])(-,:[#6]) (C(#N)(-C))	522.0	198.0	107380.0	778.0	0.9910358382777054	0.5356359814632412	0.5168316831683168	0.4015384615384615	0.725	1300.0
445	958	[#6](-,:[#6])(-,:[#6])(=,:[#6]) (C(-C)(-C)(=C))	65951.0	2648.0	36899.0	3380.0	0.9446352798545161	0.880880534896767	0.9562966722250417	0.9512483593197848	0.9613988542107028	69331.0
446	959	[#6](-,:[#6])(-,:[#6])(=,:[#7]) (C(-C)(-C)(=N))	15962.0	3459.0	86904.0	2553.0	0.9447822333253734	0.8084503064076708	0.8415225643188529	0.8621118012422361	0.8218938262705319	18515.0
447	960	[#6](-,:[#6])(-,:[#6])(=,:[#8]) (C(-C)(-C)(=O))	19799.0	4038.0	80346.0	4695.0	0.9197909586877056	0.7678930270935994	0.8193085183422648	0.8083204049971422	0.830599488190628	24494.0
448	962	[#6&!H0](-,:[#6])(=,:[#6]) (C(-C)(-H)(=C))	81863.0	2609.0	21635.0	2771.0	0.9505868954242364	0.8576081562025455	0.9681856350454745	0.9672590211971548	0.9691140259494271	84634.0
449	963	[#6&!H0](-,:[#6])(=,:[#7]) (C(-C)(-H)(=N))	7881.0	2365.0	95515.0	3117.0	0.9496500670475211	0.7146427186944045	0.7419506684240257	0.7165848336061102	0.7691782158891275	10998.0
450	964	[#6&!H0](-,:[#6])(=,:[#8]) (C(-C)(-H)(=O))	1394.0	1311.0	103981.0	2192.0	0.9678263744741821	0.43144615896445315	0.443172786520426	0.38873396542108196	0.5153419593345656	3586.0
451	965	[#6](-,:[#6])(-,:[#7])(=,:[#6]) (C(-C)(-N)(=C))	26764.0	3003.0	77028.0	2083.0	0.953287165451239	0.8814840964634574	0.9132289214180913	0.9277914514507575	0.8991164712601203	28847.0
452	966	[#6](-,:[#6])(-,:[#7])(=,:[#7]) (C(-C)(-N)(=N))	5916.0	1913.0	99892.0	1157.0	0.9718033027792575	0.7800522730126345	0.7939873842437257	0.8364201894528489	0.755652062843275	7073.0
453	967	[#6](-,:[#6])(-,:[#7])(=,:[#8]) (C(-C)(-N)(=O))	30437.0	3538.0	72003.0	2900.0	0.940869597163798	0.861649151643457	0.9043558355122414	0.9130095689474158	0.8958646063281824	33337.0
454	968	[#6](-,:[#6])(-,:[#8])(=,:[#8]) (C(-C)(-O)(=O))	60027.0	3039.0	42189.0	3623.0	0.9388122485717959	0.8743059515441611	0.9474257394488462	0.9430793401413983	0.9518123870231187	63650.0
455	969	[#6](-,:[#6])(=,:[#6]) (C(-C)(=C))	88659.0	1500.0	16963.0	1756.0	0.9700949686805416	0.8944312170742054	0.981968611206486	0.9805784438422828	0.9833627258509966	90415.0
456	970	[#6](-,:[#6])(=,:[#7]) (C(-C)(=N))	22286.0	2622.0	81896.0	2074.0	0.9568691563033854	0.8769082217707433	0.9046845822846472	0.9148604269293924	0.8947326160269793	24360.0
457	971	[#6](-,:[#6])(=,:[#8]) (C(-C)(=O))	89041.0	3255.0	13655.0	2927.0	0.9432208526975147	0.7819250876121775	0.9664503104241741	0.9681737125956854	0.9647330328508278	91968.0
458	973	[#6&!H0](-,:[#7])(=,:[#6]) (C(-H)(-N)(=C))	7961.0	2512.0	95416.0	2989.0	0.949475559800878	0.7154347531493119	0.7432199038416655	0.7270319634703196	0.7601451351093288	10950.0
459	974	[#6&!H0](=,:[#6]) (C(-H)(=C))	85263.0	2127.0	19089.0	2399.0	0.9584305369312441	0.8681879939597443	0.9741448255375544	0.9726335242180192	0.975660830758668	87662.0
460	975	[#6&!H0](=,:[#7]) (C(-H)(=N))	10944.0	2656.0	92270.0	3008.0	0.9479784713165194	0.7647338998536257	0.794425087108014	0.7844036697247706	0.8047058823529412	13952.0
461	976	[#6&!H0](=,:[#8]) (C(-H)(=O))	1452.0	1336.0	103642.0	2448.0	0.965245504142251	0.42305305778080166	0.43421052631578944	0.3723076923076923	0.5208034433285509	3900.0
462	977	[#6](-,:[#7])(=,:[#6]) (C(-N)(=C))	30670.0	2033.0	74771.0	1404.0	0.9684325575414684	0.924565237228228	0.9469410438890347	0.9562262268504085	0.9378344494388894	32074.0
463	978	[#6](-,:[#7])(=,:[#7]) (C(-N)(=N))	13671.0	1925.0	91931.0	1351.0	0.9699112768419699	0.8757138389787693	0.8930041152263374	0.9100652376514445	0.8765709156193896	15022.0
464	979	[#6](-,:[#7])(=,:[#8]) (C(-N)(=O))	33393.0	2870.0	70063.0	2552.0	0.950201142563236	0.8876794005796487	0.9249113671615333	0.9290026429266935	0.9208559688939139	35945.0
465	980	[#6](-,:[#8])(=,:[#8]) (C(-O)(=O))	60365.0	2974.0	41652.0	3887.0	0.9369845147780084	0.8702721411517347	0.9462266147298791	0.9395038286745938	0.953046306383113	64252.0
466	981	[#7](-,:[#6])(=,:[#6]) (N(-C)(=C))	22832.0	2933.0	81004.0	2109.0	0.9536912874960966	0.8705871638706733	0.900564035814302	0.9154404394370715	0.8861633999611876	24941.0
467	982	[#7](-,:[#6])(=,:[#8]) (N(-C)(=O))	2272.0	336.0	105543.0	727.0	0.9902367787799188	0.8075005909006026	0.8104155519885857	0.7575858619539847	0.8711656441717791	2999.0
468	984	[#15](-,:[#8])(=,:[#8]) (P(-O)(=O))	10147.0	27.0	98697.0	7.0	0.9996877238744283	0.9981558033570014	0.998327430145612	0.9993106165058105	0.9973461765284057	10154.0
469	987	[#16](=,:[#8])(=,:[#8]) (S(=O)(=O))	5593.0	399.0	102664.0	222.0	0.9942963684123515	0.9445081425625191	0.9474040823240449	0.961822871883061	0.9334112149532711	5815.0
470	988	[#6]-,:[#6]-,:[#6]#[#6] (C-C-C#C)	41.0	10.0	108625.0	202.0	0.9980528665111409	0.36776905489543493	0.2789115646258503	0.16872427983539096	0.803921568627451	243.0
471	989	[#8]-,:[#6]-,:[#6]=,:[#7] (O-C-C=N)	1099.0	900.0	105272.0	1607.0	0.9769742280350484	0.4611324755855565	0.4671625929861849	0.40613451589061345	0.5497748874437218	2706.0
472	990	[#8]-,:[#6]-,:[#6]=,:[#8] (O-C-C=O)	10144.0	3600.0	91349.0	3785.0	0.9321717886074322	0.6943042804155005	0.733133379105988	0.728264771340369	0.7380675203725262	13929.0
473	992	[#7]-,:[#6]-,:[#6]=,:[#6] (N-C-C=C)	31616.0	1486.0	73969.0	1807.0	0.9697551387791841	0.9287483222042646	0.9504998121007139	0.9459354336833917	0.9551084526614706	33423.0
474	993	[#8]=,:[#16]-,:[#6]-,:[#6] (O=S-C-C)	4500.0	1004.0	103047.0	327.0	0.9877753081430592	0.8668293844092482	0.8711644564901752	0.9322560596643878	0.8175872093023255	4827.0
475	994	[#7]#[#6]-,:[#6]=,:[#6] (N#C-C=C)	415.0	125.0	107705.0	633.0	0.9930380793181359	0.5487527990135513	0.5226700251889169	0.39599236641221375	0.7685185185185185	1048.0
